estimate,time_end,geography,season,sem,N_vax,N_tot
0.36700000000000005,2010-02-28,New Jersey,2009/2010,0.00816341531079447,1279.0,3486.0
0.406,2010-02-28,Missouri,2009/2010,0.01173490950926705,711.0,1751.0
0.449,2010-02-28,North Dakota,2009/2010,0.010714482595417742,968.0,2155.0
0.37700000000000006,2010-02-28,Mississippi,2009/2010,0.009694055681568461,942.0,2499.0
0.419,2010-02-28,Pennsylvania,2009/2010,0.00816341531079447,1531.0,3653.0
0.364,2010-02-28,Georgia,2009/2010,0.011224696052342395,669.0,1837.0
0.408,2010-02-28,Louisiana,2009/2010,0.010714482595417742,858.0,2104.0
0.32,2010-02-28,Nevada,2009/2010,0.012245122966191676,464.0,1451.0
0.42100000000000004,2010-02-28,District of Columbia,2009/2010,0.01530640370773963,438.0,1040.0
0.34600000000000003,2010-02-28,Idaho,2009/2010,0.009183842224643806,928.0,2683.0
0.424,2010-02-28,West Virginia,2009/2010,0.010714482595417742,902.0,2127.0
0.397,2010-02-28,Wisconsin,2009/2010,0.012755336423116359,584.0,1471.0
0.396,2010-02-28,Oregon,2009/2010,0.010714482595417742,825.0,2083.0
0.478,2010-02-28,New Hampshire,2009/2010,0.010714482595417742,1039.0,2173.0
0.4,2010-02-28,North Carolina,2009/2010,0.009183842224643751,1138.0,2846.0
0.44700000000000006,2010-03-31,Vermont,2009/2010,0.009183842224643806,1310.0,2931.0
0.49100000000000005,2010-03-31,Iowa,2009/2010,0.010714482595417742,1069.0,2177.0
0.389,2010-03-31,Ohio,2009/2010,0.00816341531079447,1387.0,3567.0
0.43100000000000005,2010-03-31,Kentucky,2009/2010,0.010714482595417742,921.0,2136.0
0.384,2010-03-31,Alabama,2009/2010,0.009694055681568434,967.0,2517.0
0.406,2010-03-31,Indiana,2009/2010,0.009183842224643806,1161.0,2859.0
0.389,2010-03-31,Texas,2009/2010,0.009183842224643779,1096.0,2818.0
0.374,2010-03-31,Alaska,2009/2010,0.016837044078513594,309.0,826.0
0.509,2010-03-31,Minnesota,2009/2010,0.013265549880041014,723.0,1420.0
0.47100000000000003,2010-03-31,Arkansas,2009/2010,0.01530640370773963,501.0,1063.0
0.39,2010-03-31,Montana,2009/2010,0.009694055681568434,987.0,2532.0
0.47100000000000003,2010-03-31,Maine,2009/2010,0.009183842224643806,1391.0,2954.0
0.46799999999999997,2010-03-31,Virginia,2009/2010,0.015816617164664287,466.0,995.0
0.425,2010-03-31,Tennessee,2009/2010,0.011224696052342425,824.0,1940.0
0.43200000000000005,2010-03-31,Colorado,2009/2010,0.009183842224643806,1257.0,2909.0
0.49,2010-03-31,Hawaii,2009/2010,0.011224696052342395,972.0,1983.0
0.42700000000000005,2010-03-31,Delaware,2009/2010,0.012245122966191733,697.0,1632.0
0.42700000000000005,2010-03-31,Maryland,2009/2010,0.009183842224643806,1239.0,2901.0
0.424,2010-03-31,Wyoming,2009/2010,0.010714482595417742,902.0,2127.0
0.514,2010-03-31,South Dakota,2009/2010,0.012245122966191705,856.0,1666.0
0.34299999999999997,2010-03-31,Florida,2009/2010,0.007653201853869815,1320.0,3847.0
0.438,2010-03-31,Connecticut,2009/2010,0.012755336423116359,663.0,1513.0
0.35100000000000003,2010-03-31,California,2009/2010,0.0066327749400205355,1817.0,5178.0
0.408,2010-03-31,South Carolina,2009/2010,0.010714482595417742,858.0,2104.0
0.43,2010-03-31,Oklahoma,2009/2010,0.009694055681568434,1122.0,2608.0
0.434,2010-03-31,Kansas,2009/2010,0.00816341531079447,1600.0,3686.0
0.459,2010-03-31,Rhode Island,2009/2010,0.009694055681568434,1213.0,2642.0
0.41500000000000004,2010-03-31,New York,2009/2010,0.009694055681568434,1072.0,2583.0
0.365,2010-03-31,Michigan,2009/2010,0.00816341531079447,1269.0,3478.0
0.49,2010-03-31,Massachusetts,2009/2010,0.009183842224643779,1452.0,2963.0
0.451,2010-03-31,New Mexico,2009/2010,0.01173490950926705,811.0,1798.0
0.42100000000000004,2010-03-31,Washington,2009/2010,0.007653201853869815,1752.0,4162.0
0.438,2010-03-31,Utah,2009/2010,0.009183842224643779,1278.0,2919.0
0.379,2010-03-31,Illinois,2009/2010,0.01173490950926705,648.0,1709.0
0.399,2010-03-31,Arizona,2009/2010,0.014285976793890322,469.0,1175.0
0.37,2010-03-31,New Jersey,2009/2010,0.00816341531079447,1294.0,3498.0
0.408,2010-03-31,Missouri,2009/2010,0.011734909509267078,716.0,1754.0
0.451,2010-03-31,North Dakota,2009/2010,0.010714482595417742,973.0,2157.0
0.383,2010-03-31,Mississippi,2009/2010,0.009694055681568434,963.0,2515.0
0.423,2010-03-31,Pennsylvania,2009/2010,0.00816341531079447,1549.0,3662.0
0.368,2010-03-31,Georgia,2009/2010,0.012245122966191705,571.0,1551.0
0.41100000000000003,2010-03-31,Louisiana,2009/2010,0.010714482595417742,867.0,2109.0
0.32299999999999995,2010-03-31,Nevada,2009/2010,0.012245122966191733,471.0,1458.0
0.42600000000000005,2010-03-31,District of Columbia,2009/2010,0.01530640370773963,445.0,1044.0
0.349,2010-03-31,Idaho,2009/2010,0.009183842224643806,940.0,2694.0
0.433,2010-03-31,West Virginia,2009/2010,0.010714482595417742,926.0,2139.0
0.49200000000000005,2010-03-31,Nebraska,2009/2010,0.010714482595417742,1071.0,2177.0
0.406,2010-03-31,Wisconsin,2009/2010,0.013265549880041014,556.0,1370.0
0.4,2010-03-31,Oregon,2009/2010,0.010714482595417742,836.0,2091.0
0.48200000000000004,2010-03-31,New Hampshire,2009/2010,0.010714482595417742,1048.0,2175.0
0.406,2010-03-31,North Carolina,2009/2010,0.009183842224643806,1161.0,2859.0
0.45299999999999996,2010-04-30,Vermont,2009/2010,0.010204269138493087,1078.0,2380.0
0.495,2010-04-30,Iowa,2009/2010,0.010714482595417742,1078.0,2177.0
0.391,2010-04-30,Ohio,2009/2010,0.00816341531079447,1397.0,3573.0
0.433,2010-04-30,Kentucky,2009/2010,0.010714482595417742,926.0,2139.0
0.389,2010-04-30,Alabama,2009/2010,0.010714482595417742,805.0,2070.0
0.41100000000000003,2010-04-30,Indiana,2009/2010,0.009183842224643806,1180.0,2870.0
0.389,2010-04-30,Texas,2009/2010,0.009183842224643779,1096.0,2818.0
0.375,2010-04-30,Alaska,2009/2010,0.016837044078513566,310.0,827.0
0.509,2010-04-30,Minnesota,2009/2010,0.013265549880041014,723.0,1420.0
0.47200000000000003,2010-04-30,Arkansas,2009/2010,0.015306403707739603,502.0,1064.0
0.391,2010-04-30,Montana,2009/2010,0.009694055681568434,991.0,2534.0
0.473,2010-04-30,Maine,2009/2010,0.009183842224643806,1398.0,2955.0
0.469,2010-04-30,Virginia,2009/2010,0.015816617164664287,467.0,995.0
0.429,2010-04-30,Tennessee,2009/2010,0.01173490950926705,763.0,1779.0
0.434,2010-04-30,Colorado,2009/2010,0.009183842224643779,1264.0,2912.0
0.49600000000000005,2010-04-30,Hawaii,2009/2010,0.011224696052342425,984.0,1984.0
0.43700000000000006,2010-04-30,Delaware,2009/2010,0.01428597679389035,527.0,1206.0
0.429,2010-04-30,Maryland,2009/2010,0.009183842224643806,1246.0,2904.0
0.424,2010-04-30,Wyoming,2009/2010,0.010714482595417742,902.0,2127.0
0.516,2010-04-30,South Dakota,2009/2010,0.012245122966191705,859.0,1666.0
0.34700000000000003,2010-04-30,Florida,2009/2010,0.007653201853869815,1342.0,3869.0
0.439,2010-04-30,Connecticut,2009/2010,0.012755336423116359,665.0,1514.0
0.353,2010-04-30,California,2009/2010,0.007653201853869815,1376.0,3899.0
0.41100000000000003,2010-04-30,South Carolina,2009/2010,0.010714482595417742,867.0,2109.0
0.439,2010-04-30,Oklahoma,2009/2010,0.010204269138493087,1038.0,2365.0
0.434,2010-04-30,Kansas,2009/2010,0.00816341531079447,1600.0,3686.0
0.462,2010-04-30,Rhode Island,2009/2010,0.009694055681568434,1222.0,2645.0
0.42,2010-04-30,New York,2009/2010,0.009694055681568434,1089.0,2592.0
0.36700000000000005,2010-04-30,Michigan,2009/2010,0.00816341531079447,1279.0,3486.0
0.49200000000000005,2010-04-30,Massachusetts,2009/2010,0.009183842224643806,1458.0,2963.0
0.456,2010-04-30,New Mexico,2009/2010,0.01173490950926705,821.0,1801.0
0.425,2010-04-30,Washington,2009/2010,0.007653201853869815,1773.0,4172.0
0.439,2010-04-30,Utah,2009/2010,0.009183842224643779,1282.0,2920.0
0.38200000000000006,2010-04-30,Illinois,2009/2010,0.011734909509267078,655.0,1714.0
0.40399999999999997,2010-04-30,Arizona,2009/2010,0.014796190250814977,444.0,1100.0
0.37200000000000005,2010-04-30,New Jersey,2009/2010,0.00816341531079447,1304.0,3506.0
0.41500000000000004,2010-04-30,Missouri,2009/2010,0.012755336423116359,619.0,1492.0
0.452,2010-04-30,North Dakota,2009/2010,0.010714482595417714,975.0,2158.0
0.383,2010-04-30,Mississippi,2009/2010,0.010204269138493087,869.0,2269.0
0.428,2010-04-30,Pennsylvania,2009/2010,0.009183842224643779,1242.0,2903.0
0.369,2010-04-30,Georgia,2009/2010,0.012245122966191676,573.0,1553.0
0.413,2010-04-30,Louisiana,2009/2010,0.010714482595417742,872.0,2112.0
0.32299999999999995,2010-04-30,Nevada,2009/2010,0.012245122966191733,471.0,1458.0
0.428,2010-04-30,District of Columbia,2009/2010,0.01530640370773963,447.0,1045.0
0.35000000000000003,2010-04-30,Idaho,2009/2010,0.009183842224643779,944.0,2697.0
0.436,2010-04-30,West Virginia,2009/2010,0.010714482595417742,934.0,2142.0
0.49600000000000005,2010-04-30,Nebraska,2009/2010,0.010714482595417742,1080.0,2178.0
0.409,2010-04-30,Wisconsin,2009/2010,0.013265549880041014,562.0,1374.0
0.401,2010-04-30,Oregon,2009/2010,0.010714482595417742,839.0,2092.0
0.48200000000000004,2010-04-30,New Hampshire,2009/2010,0.010714482595417742,1048.0,2175.0
0.409,2010-04-30,North Carolina,2009/2010,0.009183842224643806,1172.0,2866.0
0.455,2010-05-31,Vermont,2009/2010,0.010204269138493087,1084.0,2381.0
0.495,2010-05-31,Iowa,2009/2010,0.010714482595417742,1078.0,2177.0
0.391,2010-05-31,Ohio,2009/2010,0.00816341531079447,1397.0,3573.0
0.438,2010-05-31,Kentucky,2009/2010,0.01173490950926705,783.0,1788.0
0.391,2010-05-31,Alabama,2009/2010,0.010714482595417742,811.0,2074.0
0.41100000000000003,2010-05-31,Indiana,2009/2010,0.009183842224643806,1180.0,2870.0
0.39,2010-05-31,Texas,2009/2010,0.009183842224643751,1100.0,2821.0
0.37700000000000006,2010-05-31,Alaska,2009/2010,0.01683704407851362,312.0,829.0
0.509,2010-05-31,Minnesota,2009/2010,0.013265549880041014,723.0,1420.0
0.47200000000000003,2010-05-31,Arkansas,2009/2010,0.015306403707739603,502.0,1064.0
0.39299999999999996,2010-05-31,Montana,2009/2010,0.009694055681568461,998.0,2538.0
0.473,2010-05-31,Maine,2009/2010,0.009183842224643806,1398.0,2955.0
0.469,2010-05-31,Virginia,2009/2010,0.015816617164664287,467.0,995.0
0.429,2010-05-31,Tennessee,2009/2010,0.01173490950926705,763.0,1779.0
0.43700000000000006,2010-05-31,Colorado,2009/2010,0.009183842224643806,1275.0,2917.0
0.499,2010-05-31,Hawaii,2009/2010,0.011224696052342395,990.0,1984.0
0.43700000000000006,2010-05-31,Delaware,2009/2010,0.01428597679389035,527.0,1206.0
0.429,2010-05-31,Maryland,2009/2010,0.009183842224643806,1246.0,2904.0
0.424,2010-05-31,Wyoming,2009/2010,0.010714482595417742,902.0,2127.0
0.52,2010-05-31,South Dakota,2009/2010,0.012245122966191705,866.0,1665.0
0.34700000000000003,2010-05-31,Florida,2009/2010,0.007653201853869815,1342.0,3869.0
0.439,2010-05-31,Connecticut,2009/2010,0.012755336423116359,665.0,1514.0
0.35600000000000004,2010-05-31,California,2009/2010,0.007653201853869815,1393.0,3914.0
0.41100000000000003,2010-05-31,South Carolina,2009/2010,0.010714482595417742,867.0,2109.0
0.439,2010-05-31,Oklahoma,2009/2010,0.010204269138493087,1038.0,2365.0
0.435,2010-05-31,Kansas,2009/2010,0.00816341531079447,1604.0,3688.0
0.462,2010-05-31,Rhode Island,2009/2010,0.009694055681568434,1222.0,2645.0
0.42,2010-05-31,New York,2009/2010,0.009694055681568434,1089.0,2592.0
0.36700000000000005,2010-05-31,Michigan,2009/2010,0.00816341531079447,1279.0,3486.0
0.49200000000000005,2010-05-31,Massachusetts,2009/2010,0.009183842224643806,1458.0,2963.0
0.45799999999999996,2010-05-31,New Mexico,2009/2010,0.011734909509267078,826.0,1803.0
0.429,2010-05-31,Washington,2009/2010,0.00816341531079447,1577.0,3676.0
0.439,2010-05-31,Utah,2009/2010,0.009183842224643779,1282.0,2920.0
0.38200000000000006,2010-05-31,Illinois,2009/2010,0.011734909509267078,655.0,1714.0
0.40399999999999997,2010-05-31,Arizona,2009/2010,0.014796190250814977,444.0,1100.0
0.373,2010-05-31,New Jersey,2009/2010,0.00816341531079447,1309.0,3509.0
0.41500000000000004,2010-05-31,Missouri,2009/2010,0.012755336423116359,619.0,1492.0
0.454,2010-05-31,North Dakota,2009/2010,0.010714482595417742,980.0,2159.0
0.383,2010-05-31,Mississippi,2009/2010,0.010204269138493087,869.0,2269.0
0.428,2010-05-31,Pennsylvania,2009/2010,0.009183842224643779,1242.0,2903.0
0.369,2010-05-31,Georgia,2009/2010,0.012245122966191676,573.0,1553.0
0.41500000000000004,2010-05-31,Louisiana,2009/2010,0.010714482595417742,878.0,2115.0
0.326,2010-05-31,Nevada,2009/2010,0.012245122966191705,478.0,1465.0
0.43100000000000005,2010-05-31,District of Columbia,2009/2010,0.01530640370773963,451.0,1047.0
0.35000000000000003,2010-05-31,Idaho,2009/2010,0.009183842224643779,944.0,2697.0
0.436,2010-05-31,West Virginia,2009/2010,0.010714482595417742,934.0,2142.0
0.49700000000000005,2010-05-31,Nebraska,2009/2010,0.010714482595417742,1082.0,2178.0
0.409,2010-05-31,Wisconsin,2009/2010,0.013265549880041014,562.0,1374.0
0.401,2010-05-31,Oregon,2009/2010,0.010714482595417742,839.0,2092.0
0.48200000000000004,2010-05-31,New Hampshire,2009/2010,0.010714482595417742,1048.0,2175.0
0.409,2010-05-31,North Carolina,2009/2010,0.009694055681568434,1052.0,2572.0
0.004,2010-08-31,Nebraska,2010/2011,0.001020426913849308,15.0,3826.0
0.005,2010-08-31,Kentucky,2010/2011,0.001020426913849308,24.0,4778.0
0.008,2010-08-31,Texas,2010/2011,0.001020426913849308,61.0,7621.0
0.005,2010-08-31,Idaho,2010/2011,0.001020426913849308,24.0,4778.0
0.005,2010-08-31,Maine,2010/2011,0.001020426913849308,24.0,4778.0
0.011000000000000001,2010-08-31,Utah,2010/2011,0.003061280741547924,13.0,1161.0
0.004,2010-08-31,Michigan,2010/2011,0.001020426913849308,15.0,3826.0
0.006999999999999999,2010-08-31,Oklahoma,2010/2011,0.0020408538276986167,12.0,1669.0
0.006999999999999999,2010-08-31,Ohio,2010/2011,0.0010204269138493088,47.0,6675.0
0.006999999999999999,2010-08-31,District of Columbia,2010/2011,0.0020408538276986167,12.0,1669.0
0.009000000000000001,2010-08-31,Massachusetts,2010/2011,0.0010204269138493088,77.0,8565.0
0.004,2010-08-31,Pennsylvania,2010/2011,0.001020426913849308,15.0,3826.0
0.008,2010-08-31,New Jersey,2010/2011,0.001020426913849308,61.0,7621.0
0.008,2010-08-31,Arizona,2010/2011,0.002040853827698616,15.0,1905.0
0.016,2010-08-31,Hawaii,2010/2011,0.002040853827698616,60.0,3780.0
0.006,2010-08-31,New York,2010/2011,0.001020426913849308,34.0,5728.0
0.01,2010-08-31,Florida,2010/2011,0.002040853827698616,24.0,2377.0
0.004,2010-08-31,Tennessee,2010/2011,0.001020426913849308,15.0,3826.0
0.008,2010-08-31,Wyoming,2010/2011,0.002040853827698616,15.0,1905.0
0.009000000000000001,2010-08-31,Colorado,2010/2011,0.0020408538276986163,19.0,2141.0
0.006,2010-08-31,Alabama,2010/2011,0.001020426913849308,34.0,5728.0
0.005,2010-08-31,Rhode Island,2010/2011,0.001020426913849308,24.0,4778.0
0.012,2010-08-31,Illinois,2010/2011,0.0030612807415479246,15.0,1265.0
0.009000000000000001,2010-08-31,California,2010/2011,0.0020408538276986163,19.0,2141.0
0.004,2010-08-31,South Carolina,2010/2011,0.001020426913849308,15.0,3826.0
0.004,2010-08-31,North Dakota,2010/2011,0.001020426913849308,15.0,3826.0
0.01,2010-08-31,Maryland,2010/2011,0.002040853827698616,24.0,2377.0
0.006,2010-08-31,Washington,2010/2011,0.001020426913849308,34.0,5728.0
0.012,2010-08-31,Louisiana,2010/2011,0.002040853827698616,34.0,2847.0
0.005,2010-08-31,Connecticut,2010/2011,0.001020426913849308,24.0,4778.0
0.006,2010-08-31,New Mexico,2010/2011,0.001020426913849308,34.0,5728.0
0.006999999999999999,2010-08-31,Indiana,2010/2011,0.0020408538276986167,12.0,1669.0
0.006999999999999999,2010-08-31,Minnesota,2010/2011,0.0010204269138493088,47.0,6675.0
0.005,2010-08-31,Virginia,2010/2011,0.001020426913849308,24.0,4778.0
0.005,2010-08-31,Nevada,2010/2011,0.001020426913849308,24.0,4778.0
0.004,2010-08-31,Mississippi,2010/2011,0.001020426913849308,15.0,3826.0
0.008,2010-08-31,North Carolina,2010/2011,0.002040853827698616,15.0,1905.0
0.065,2010-09-30,Iowa,2010/2011,0.00510213456924654,152.0,2335.0
0.053,2010-09-30,Nebraska,2010/2011,0.0030612807415479264,284.0,5356.0
0.06,2010-09-30,Kentucky,2010/2011,0.0051021345692465435,130.0,2167.0
0.076,2010-09-30,Texas,2010/2011,0.0051021345692465365,205.0,2698.0
0.064,2010-09-30,Alaska,2010/2011,0.009183842224643772,45.0,710.0
0.036000000000000004,2010-09-30,Idaho,2010/2011,0.0030612807415479264,133.0,3703.0
0.05,2010-09-30,Maine,2010/2011,0.003061280741547923,253.0,5069.0
0.05,2010-09-30,South Dakota,2010/2011,0.00510213456924654,91.0,1825.0
0.073,2010-09-30,Utah,2010/2011,0.0051021345692465435,190.0,2600.0
0.054000000000000006,2010-09-30,Michigan,2010/2011,0.004081707655397235,166.0,3066.0
0.062000000000000006,2010-09-30,Oklahoma,2010/2011,0.00510213456924654,139.0,2234.0
0.054000000000000006,2010-09-30,Oregon,2010/2011,0.00510213456924654,106.0,1962.0
0.061,2010-09-30,Ohio,2010/2011,0.004081707655397235,210.0,3438.0
0.061,2010-09-30,District of Columbia,2010/2011,0.006122561483095846,93.0,1528.0
0.043,2010-09-30,Montana,2010/2011,0.0030612807415479264,189.0,4391.0
0.063,2010-09-30,Pennsylvania,2010/2011,0.004081707655397232,223.0,3543.0
0.073,2010-09-30,Massachusetts,2010/2011,0.004081707655397235,297.0,4062.0
0.065,2010-09-30,Kansas,2010/2011,0.003061280741547923,422.0,6485.0
0.061,2010-09-30,New Jersey,2010/2011,0.0030612807415479264,373.0,6112.0
0.068,2010-09-30,Arizona,2010/2011,0.007142988396945154,84.0,1242.0
0.042,2010-09-30,Vermont,2010/2011,0.003061280741547923,180.0,4293.0
0.10300000000000001,2010-09-30,Hawaii,2010/2011,0.007142988396945154,187.0,1811.0
0.062000000000000006,2010-09-30,New York,2010/2011,0.004081707655397232,216.0,3491.0
0.07200000000000001,2010-09-30,Florida,2010/2011,0.004081707655397235,289.0,4010.0
0.045,2010-09-30,Tennessee,2010/2011,0.00510213456924654,74.0,1651.0
0.064,2010-09-30,West Virginia,2010/2011,0.0051021345692465435,147.0,2301.0
0.051,2010-09-30,Wyoming,2010/2011,0.004081707655397235,148.0,2905.0
0.068,2010-09-30,Georgia,2010/2011,0.006122561483095853,115.0,1691.0
0.067,2010-09-30,Colorado,2010/2011,0.004081707655397232,251.0,3752.0
0.054000000000000006,2010-09-30,Alabama,2010/2011,0.004081707655397235,166.0,3066.0
0.073,2010-09-30,Rhode Island,2010/2011,0.0051021345692465435,190.0,2600.0
0.06,2010-09-30,Illinois,2010/2011,0.006122561483095853,90.0,1505.0
0.055,2010-09-30,New Hampshire,2010/2011,0.004081707655397232,172.0,3120.0
0.057,2010-09-30,California,2010/2011,0.0030612807415479264,327.0,5736.0
0.067,2010-09-30,South Carolina,2010/2011,0.00510213456924654,161.0,2401.0
0.048,2010-09-30,North Dakota,2010/2011,0.004081707655397232,132.0,2743.0
0.07,2010-09-30,Maryland,2010/2011,0.0051021345692465435,175.0,2501.0
0.067,2010-09-30,Delaware,2010/2011,0.006122561483095849,112.0,1668.0
0.059000000000000004,2010-09-30,Washington,2010/2011,0.0030612807415479264,350.0,5924.0
0.075,2010-09-30,Louisiana,2010/2011,0.0051021345692465435,200.0,2665.0
0.052000000000000005,2010-09-30,Connecticut,2010/2011,0.004081707655397232,154.0,2959.0
0.032,2010-09-30,Arkansas,2010/2011,0.004081707655397232,59.0,1859.0
0.063,2010-09-30,New Mexico,2010/2011,0.004081707655397232,223.0,3543.0
0.046,2010-09-30,Wisconsin,2010/2011,0.004081707655397235,121.0,2634.0
0.049,2010-09-30,Indiana,2010/2011,0.004081707655397235,137.0,2797.0
0.066,2010-09-30,Minnesota,2010/2011,0.004081707655397235,244.0,3700.0
0.068,2010-09-30,Virginia,2010/2011,0.006122561483095853,115.0,1691.0
0.045,2010-09-30,Nevada,2010/2011,0.008163415310794463,29.0,645.0
0.05,2010-09-30,Missouri,2010/2011,0.004081707655397232,143.0,2851.0
0.042,2010-09-30,Mississippi,2010/2011,0.003061280741547923,180.0,4293.0
0.061,2010-09-30,North Carolina,2010/2011,0.00510213456924654,134.0,2200.0
0.295,2010-10-31,Iowa,2010/2011,0.009183842224643779,727.0,2466.0
0.275,2010-10-31,Nebraska,2010/2011,0.007142988396945161,1075.0,3908.0
0.28300000000000003,2010-10-31,Kentucky,2010/2011,0.010204269138493087,551.0,1949.0
0.24300000000000002,2010-10-31,Texas,2010/2011,0.00816341531079447,671.0,2760.0
0.201,2010-10-31,Alaska,2010/2011,0.012755336423116345,198.0,987.0
0.20199999999999999,2010-10-31,Idaho,2010/2011,0.009183842224643779,386.0,1911.0
0.23600000000000002,2010-10-31,Maine,2010/2011,0.006122561483095867,1135.0,4810.0
0.312,2010-10-31,South Dakota,2010/2011,0.01377576333696564,353.0,1131.0
0.255,2010-10-31,Utah,2010/2011,0.00816341531079447,727.0,2851.0
0.23500000000000001,2010-10-31,Michigan,2010/2011,0.00816341531079447,634.0,2698.0
0.259,2010-10-31,Oklahoma,2010/2011,0.00816341531079447,746.0,2880.0
0.225,2010-10-31,Oregon,2010/2011,0.009183842224643779,465.0,2067.0
0.249,2010-10-31,Ohio,2010/2011,0.00816341531079447,699.0,2806.0
0.227,2010-10-31,District of Columbia,2010/2011,0.012245122966191692,266.0,1170.0
