geography_type,geography,time_end,estimate,lci,uci,sample_size
admin1,South Dakota,2022-11-01,0.408,0.384,0.432,4073
admin1,South Dakota,2022-12-01,0.43,0.405,0.455,4073
admin1,Tennessee,2009-01-01,0.413,0.391,0.435,5057
admin1,Tennessee,2009-02-01,0.42,0.398,0.442,5057
admin1,Tennessee,2009-03-01,0.425,0.403,0.447,5057
admin1,Tennessee,2009-04-01,0.429,0.406,0.452,5057
admin1,Tennessee,2009-05-01,0.429,0.406,0.452,5057
admin1,Tennessee,2009-09-01,0.072,0.062,0.082,5057
admin1,Tennessee,2009-10-01,0.297,0.278,0.316,5057
admin1,Tennessee,2009-11-01,0.375,0.355,0.395,5057
admin1,Tennessee,2009-12-01,0.4,0.378,0.422,5057
admin1,Tennessee,2010-01-01,0.425,0.4,0.45,5149
admin1,Tennessee,2010-02-01,0.437,0.41,0.464,5149
admin1,Tennessee,2010-03-01,0.451,0.422,0.48,5149
admin1,Tennessee,2010-04-01,0.452,0.423,0.481,5149
admin1,Tennessee,2010-05-01,0.452,0.423,0.481,5149
admin1,Tennessee,2010-08-01,0.004,0.002,0.006,5149
admin1,Tennessee,2010-09-01,0.045,0.035,0.055,5149
admin1,Tennessee,2010-10-01,0.286,0.264,0.308,5149
admin1,Tennessee,2010-11-01,0.376,0.352,0.4,5149
admin1,Tennessee,2010-12-01,0.404,0.379,0.429,5149
admin1,Tennessee,2011-01-01,0.44,0.399,0.481,5060
admin1,Tennessee,2011-02-01,0.458,0.417,0.499,5060
admin1,Tennessee,2011-03-01,0.459,0.418,0.5,5060
admin1,Tennessee,2011-04-01,0.461,0.42,0.502,5060
admin1,Tennessee,2011-05-01,0.463,0.422,0.504,5060
admin1,Tennessee,2011-09-01,0.063,0.043,0.083,5060
admin1,Tennessee,2011-10-01,0.263,0.224,0.302,5060
admin1,Tennessee,2011-11-01,0.394,0.351,0.437,5060
admin1,Tennessee,2011-12-01,0.415,0.372,0.458,5060
admin1,Tennessee,2012-01-01,0.459,0.435,0.483,5183
admin1,Tennessee,2012-02-01,0.483,0.456,0.51,5183
admin1,Tennessee,2012-03-01,0.489,0.462,0.516,5183
admin1,Tennessee,2012-04-01,0.492,0.465,0.519,5183
admin1,Tennessee,2012-05-01,0.492,0.465,0.519,5183
admin1,Tennessee,2012-08-01,0.013,0.009,0.017,5183
admin1,Tennessee,2012-09-01,0.083,0.073,0.093,5183
admin1,Tennessee,2012-10-01,0.28,0.262,0.298,5183
admin1,Tennessee,2012-11-01,0.386,0.364,0.408,5183
admin1,Tennessee,2012-12-01,0.426,0.404,0.448,5183
admin1,Tennessee,2013-01-01,0.446,0.415,0.477,3206
admin1,Tennessee,2013-02-01,0.483,0.45,0.516,3206
admin1,Tennessee,2013-03-01,0.486,0.453,0.519,3206
admin1,Tennessee,2013-04-01,0.504,0.465,0.543,3206
admin1,Tennessee,2013-05-01,0.506,0.467,0.545,3206
admin1,Tennessee,2013-09-01,0.073,0.059,0.087,3206
admin1,Tennessee,2013-10-01,0.284,0.26,0.308,3206
admin1,Tennessee,2013-11-01,0.385,0.358,0.412,3206
admin1,Tennessee,2013-12-01,0.424,0.395,0.453,3206
admin1,Tennessee,2014-01-01,0.426,0.402,0.45,4161
admin1,Tennessee,2014-02-01,0.443,0.418,0.468,4161
admin1,Tennessee,2014-03-01,0.446,0.421,0.471,4161
admin1,Tennessee,2014-04-01,0.448,0.423,0.473,4161
admin1,Tennessee,2014-05-01,0.451,0.426,0.476,4161
admin1,Tennessee,2014-07-01,0.001,0.001,0.001,4161
admin1,Tennessee,2014-08-01,0.012,0.006,0.018,4161
admin1,Tennessee,2014-09-01,0.077,0.065,0.089,4161
admin1,Tennessee,2014-10-01,0.272,0.252,0.292,4161
admin1,Tennessee,2014-11-01,0.369,0.345,0.393,4161
admin1,Tennessee,2014-12-01,0.406,0.382,0.43,4161
admin1,Tennessee,2015-01-01,0.393,0.369,0.417,3941
admin1,Tennessee,2015-02-01,0.405,0.381,0.429,3941
admin1,Tennessee,2015-03-01,0.414,0.39,0.438,3941
admin1,Tennessee,2015-04-01,0.419,0.394,0.444,3941
admin1,Tennessee,2015-05-01,0.419,0.394,0.444,3941
admin1,Tennessee,2015-08-01,0.009,0.005,0.013,3941
admin1,Tennessee,2015-09-01,0.073,0.061,0.085,3941
admin1,Tennessee,2015-10-01,0.239,0.219,0.259,3941
admin1,Tennessee,2015-11-01,0.339,0.317,0.361,3941
admin1,Tennessee,2015-12-01,0.368,0.344,0.392,3941
admin1,Tennessee,2016-01-01,0.36,0.338,0.382,4339
admin1,Tennessee,2016-02-01,0.38,0.358,0.402,4339
admin1,Tennessee,2016-03-01,0.391,0.367,0.415,4339
admin1,Tennessee,2016-04-01,0.4,0.375,0.425,4339
admin1,Tennessee,2016-05-01,0.402,0.377,0.427,4339
admin1,Tennessee,2016-08-01,0.015,0.009,0.021,4339
admin1,Tennessee,2016-09-01,0.079,0.067,0.091,4339
admin1,Tennessee,2016-10-01,0.235,0.217,0.253,4339
admin1,Tennessee,2016-11-01,0.314,0.294,0.334,4339
admin1,Tennessee,2016-12-01,0.337,0.315,0.359,4339
admin1,Tennessee,2017-01-01,0.276,0.254,0.298,3176
admin1,Tennessee,2017-02-01,0.284,0.262,0.306,3176
admin1,Tennessee,2017-03-01,0.29,0.268,0.312,3176
admin1,Tennessee,2017-04-01,0.293,0.269,0.317,3176
admin1,Tennessee,2017-05-01,0.294,0.27,0.318,3176
admin1,Tennessee,2017-07-01,0.001,0.001,0.001,3176
admin1,Tennessee,2017-08-01,0.01,0.006,0.014,3176
admin1,Tennessee,2017-09-01,0.061,0.051,0.071,3176
admin1,Tennessee,2017-10-01,0.187,0.169,0.205,3176
admin1,Tennessee,2017-11-01,0.243,0.223,0.263,3176
admin1,Tennessee,2017-12-01,0.254,0.232,0.276,3176
admin1,Tennessee,2018-01-01,0.409,0.385,0.433,3744
admin1,Tennessee,2018-02-01,0.426,0.401,0.451,3744
admin1,Tennessee,2018-03-01,0.432,0.407,0.457,3744
admin1,Tennessee,2018-04-01,0.443,0.416,0.47,3744
admin1,Tennessee,2018-05-01,0.443,0.416,0.47,3744
admin1,Tennessee,2018-08-01,0.012,0.008,0.016,3744
admin1,Tennessee,2018-09-01,0.076,0.064,0.088,3744
admin1,Tennessee,2018-10-01,0.252,0.232,0.272,3744
admin1,Tennessee,2018-11-01,0.338,0.316,0.36,3744
admin1,Tennessee,2018-12-01,0.375,0.351,0.399,3744
admin1,Tennessee,2019-01-01,0.417,0.39,0.444,2760
admin1,Tennessee,2019-02-01,0.433,0.404,0.462,2760
admin1,Tennessee,2019-03-01,0.442,0.413,0.471,2760
admin1,Tennessee,2019-04-01,0.446,0.417,0.475,2760
admin1,Tennessee,2019-05-01,0.451,0.42,0.482,2760
admin1,Tennessee,2019-08-01,0.018,0.012,0.024,2760
admin1,Tennessee,2019-09-01,0.101,0.085,0.117,2760
admin1,Tennessee,2019-10-01,0.296,0.272,0.32,2760
admin1,Tennessee,2019-11-01,0.374,0.349,0.399,2760
admin1,Tennessee,2019-12-01,0.397,0.37,0.424,2760
admin1,Tennessee,2020-01-01,0.437,0.412,0.462,3581
admin1,Tennessee,2020-02-01,0.447,0.422,0.472,3581
admin1,Tennessee,2020-03-01,0.455,0.43,0.48,3581
admin1,Tennessee,2020-04-01,0.473,0.444,0.502,3581
admin1,Tennessee,2020-05-01,0.489,0.454,0.524,3581
admin1,Tennessee,2020-08-01,0.016,0.012,0.02,3581
admin1,Tennessee,2020-09-01,0.105,0.091,0.119,3581
admin1,Tennessee,2020-10-01,0.306,0.284,0.328,3581
admin1,Tennessee,2020-11-01,0.38,0.356,0.404,3581
admin1,Tennessee,2020-12-01,0.413,0.388,0.438,3581
admin1,Tennessee,2021-01-01,0.386,0.361,0.411,3107
admin1,Tennessee,2021-02-01,0.409,0.384,0.434,3107
admin1,Tennessee,2021-03-01,0.423,0.396,0.45,3107
admin1,Tennessee,2021-04-01,0.43,0.403,0.457,3107
admin1,Tennessee,2021-05-01,0.45,0.403,0.497,3107
admin1,Tennessee,2021-08-01,0.01,0.006,0.014,3107
admin1,Tennessee,2021-09-01,0.066,0.056,0.076,3107
admin1,Tennessee,2021-10-01,0.233,0.213,0.253,3107
admin1,Tennessee,2021-11-01,0.32,0.296,0.344,3107
admin1,Tennessee,2021-12-01,0.355,0.331,0.379,3107
admin1,Tennessee,2022-01-01,0.384,0.359,0.409,3520
admin1,Tennessee,2022-02-01,0.399,0.372,0.426,3520
admin1,Tennessee,2022-03-01,0.416,0.389,0.443,3520
admin1,Tennessee,2022-04-01,0.42,0.393,0.447,3520
admin1,Tennessee,2022-05-01,0.421,0.394,0.448,3520
admin1,Tennessee,2022-08-01,0.021,0.015,0.027,3520
admin1,Tennessee,2022-09-01,0.08,0.068,0.092,3520
admin1,Tennessee,2022-10-01,0.246,0.224,0.268,3520
admin1,Tennessee,2022-11-01,0.322,0.298,0.346,3520
admin1,Tennessee,2022-12-01,0.347,0.323,0.371,3520
admin1,Texas,2009-01-01,0.374,0.356,0.392,12833
admin1,Texas,2009-02-01,0.384,0.366,0.402,12833
admin1,Texas,2009-03-01,0.389,0.371,0.407,12833
admin1,Texas,2009-04-01,0.389,0.371,0.407,12833
admin1,Texas,2009-05-01,0.39,0.372,0.408,12833
admin1,Texas,2009-08-01,0.011,0.007,0.015,12833
admin1,Texas,2009-09-01,0.09,0.081,0.099,12833
admin1,Texas,2009-10-01,0.251,0.237,0.265,12833
admin1,Texas,2009-11-01,0.328,0.312,0.344,12833
admin1,Texas,2009-12-01,0.353,0.337,0.369,12833
admin1,Texas,2010-01-01,0.372,0.35,0.394,13731
admin1,Texas,2010-02-01,0.391,0.367,0.415,13731
admin1,Texas,2010-03-01,0.394,0.37,0.418,13731
admin1,Texas,2010-04-01,0.398,0.373,0.423,13731
admin1,Texas,2010-05-01,0.4,0.375,0.425,13731
admin1,Texas,2010-08-01,0.008,0.006,0.01,13731
admin1,Texas,2010-09-01,0.076,0.066,0.086,13731
admin1,Texas,2010-10-01,0.243,0.227,0.259,13731
admin1,Texas,2010-11-01,0.32,0.3,0.34,13731
admin1,Texas,2010-12-01,0.346,0.326,0.366,13731
admin1,Texas,2011-01-01,0.35,0.332,0.368,8775
admin1,Texas,2011-02-01,0.363,0.343,0.383,8775
admin1,Texas,2011-03-01,0.369,0.349,0.389,8775
admin1,Texas,2011-04-01,0.371,0.351,0.391,8775
admin1,Texas,2011-05-01,0.373,0.353,0.393,8775
admin1,Texas,2011-08-01,0.012,0.008,0.016,8775
admin1,Texas,2011-09-01,0.087,0.077,0.097,8775
admin1,Texas,2011-10-01,0.227,0.213,0.241,8775
admin1,Texas,2011-11-01,0.303,0.287,0.319,8775
admin1,Texas,2011-12-01,0.326,0.308,0.344,8775
admin1,Texas,2012-01-01,0.346,0.326,0.366,7415
admin1,Texas,2012-02-01,0.377,0.355,0.399,7415
admin1,Texas,2012-03-01,0.387,0.363,0.411,7415
admin1,Texas,2012-04-01,0.391,0.367,0.415,7415
admin1,Texas,2012-05-01,0.392,0.368,0.416,7415
admin1,Texas,2012-08-01,0.014,0.01,0.018,7415
admin1,Texas,2012-09-01,0.073,0.065,0.081,7415
admin1,Texas,2012-10-01,0.206,0.192,0.22,7415
admin1,Texas,2012-11-01,0.28,0.264,0.296,7415
admin1,Texas,2012-12-01,0.316,0.298,0.334,7415
admin1,Texas,2013-01-01,0.368,0.348,0.388,10566
admin1,Texas,2013-02-01,0.379,0.359,0.399,10566
admin1,Texas,2013-03-01,0.387,0.365,0.409,10566
admin1,Texas,2013-04-01,0.388,0.366,0.41,10566
admin1,Texas,2013-05-01,0.393,0.371,0.415,10566
admin1,Texas,2013-08-01,0.015,0.011,0.019,10566
admin1,Texas,2013-09-01,0.072,0.062,0.082,10566
admin1,Texas,2013-10-01,0.221,0.205,0.237,10566
admin1,Texas,2013-11-01,0.298,0.28,0.316,10566
admin1,Texas,2013-12-01,0.335,0.315,0.355,10566
admin1,Texas,2014-01-01,0.42,0.398,0.442,10813
admin1,Texas,2014-02-01,0.437,0.415,0.459,10813
admin1,Texas,2014-03-01,0.444,0.42,0.468,10813
admin1,Texas,2014-04-01,0.448,0.424,0.472,10813
admin1,Texas,2014-05-01,0.453,0.429,0.477,10813
admin1,Texas,2014-08-01,0.013,0.009,0.017,10813
admin1,Texas,2014-09-01,0.09,0.078,0.102,10813
admin1,Texas,2014-10-01,0.263,0.247,0.279,10813
admin1,Texas,2014-11-01,0.357,0.337,0.377,10813
admin1,Texas,2014-12-01,0.392,0.372,0.412,10813
admin1,Texas,2015-01-01,0.375,0.353,0.397,9439
admin1,Texas,2015-02-01,0.392,0.37,0.414,9439
admin1,Texas,2015-03-01,0.401,0.379,0.423,9439
admin1,Texas,2015-04-01,0.411,0.387,0.435,9439
admin1,Texas,2015-05-01,0.432,0.405,0.459,9439
admin1,Texas,2015-08-01,0.015,0.009,0.021,9439
admin1,Texas,2015-09-01,0.086,0.076,0.096,9439
admin1,Texas,2015-10-01,0.245,0.227,0.263,9439
admin1,Texas,2015-11-01,0.322,0.302,0.342,9439
admin1,Texas,2015-12-01,0.352,0.332,0.372,9439
admin1,Texas,2016-01-01,0.342,0.32,0.364,8870
admin1,Texas,2016-02-01,0.353,0.331,0.375,8870
admin1,Texas,2016-03-01,0.364,0.342,0.386,8870
admin1,Texas,2016-04-01,0.366,0.344,0.388,8870
admin1,Texas,2016-05-01,0.379,0.354,0.404,8870
admin1,Texas,2016-07-01,0.004,0.002,0.006,8870
admin1,Texas,2016-08-01,0.021,0.015,0.027,8870
admin1,Texas,2016-09-01,0.084,0.072,0.096,8870
admin1,Texas,2016-10-01,0.222,0.204,0.24,8870
admin1,Texas,2016-11-01,0.286,0.268,0.304,8870
admin1,Texas,2016-12-01,0.313,0.293,0.333,8870
admin1,Texas,2017-01-01,0.276,0.256,0.296,8199
admin1,Texas,2017-02-01,0.293,0.273,0.313,8199
admin1,Texas,2017-03-01,0.302,0.28,0.324,8199
admin1,Texas,2017-04-01,0.306,0.284,0.328,8199
admin1,Texas,2017-05-01,0.307,0.285,0.329,8199
admin1,Texas,2017-07-01,0.004,0.002,0.006,8199
admin1,Texas,2017-08-01,0.018,0.012,0.024,8199
admin1,Texas,2017-09-01,0.071,0.061,0.081,8199
admin1,Texas,2017-10-01,0.181,0.165,0.197,8199
admin1,Texas,2017-11-01,0.228,0.21,0.246,8199
admin1,Texas,2017-12-01,0.249,0.231,0.267,8199
admin1,Texas,2018-01-01,0.391,0.371,0.411,9557
admin1,Texas,2018-02-01,0.409,0.389,0.429,9557
admin1,Texas,2018-03-01,0.421,0.401,0.441,9557
admin1,Texas,2018-04-01,0.431,0.409,0.453,9557
admin1,Texas,2018-05-01,0.432,0.41,0.454,9557
admin1,Texas,2018-08-01,0.015,0.011,0.019,9557
admin1,Texas,2018-09-01,0.08,0.07,0.09,9557
admin1,Texas,2018-10-01,0.234,0.218,0.25,9557
admin1,Texas,2018-11-01,0.311,0.293,0.329,9557
admin1,Texas,2018-12-01,0.351,0.333,0.369,9557
admin1,Texas,2019-01-01,0.386,0.366,0.406,8219
admin1,Texas,2019-02-01,0.411,0.389,0.433,8219
admin1,Texas,2019-03-01,0.414,0.392,0.436,8219
admin1,Texas,2019-04-01,0.419,0.397,0.441,8219
admin1,Texas,2019-05-01,0.422,0.4,0.444,8219
admin1,Texas,2019-08-01,0.019,0.013,0.025,8219
admin1,Texas,2019-09-01,0.08,0.07,0.09,8219
admin1,Texas,2019-10-01,0.239,0.223,0.255,8219
admin1,Texas,2019-11-01,0.32,0.302,0.338,8219
admin1,Texas,2019-12-01,0.35,0.33,0.37,8219
admin1,Texas,2020-01-01,0.382,0.362,0.402,8218
admin1,Texas,2020-02-01,0.396,0.376,0.416,8218
admin1,Texas,2020-03-01,0.412,0.39,0.434,8218
admin1,Texas,2020-04-01,0.424,0.402,0.446,8218
admin1,Texas,2020-05-01,0.432,0.408,0.456,8218
admin1,Texas,2020-08-01,0.019,0.015,0.023,8218
admin1,Texas,2020-09-01,0.116,0.106,0.126,8218
admin1,Texas,2020-10-01,0.271,0.255,0.287,8218
admin1,Texas,2020-11-01,0.331,0.313,0.349,8218
admin1,Texas,2020-12-01,0.361,0.343,0.379,8218
admin1,Texas,2021-01-01,0.369,0.351,0.387,8694
admin1,Texas,2021-02-01,0.394,0.376,0.412,8694
admin1,Texas,2021-03-01,0.409,0.389,0.429,8694
admin1,Texas,2021-04-01,0.419,0.399,0.439,8694
admin1,Texas,2021-05-01,0.43,0.408,0.452,8694
admin1,Texas,2021-08-01,0.016,0.012,0.02,8694
admin1,Texas,2021-09-01,0.08,0.072,0.088,8694
admin1,Texas,2021-10-01,0.219,0.205,0.233,8694
admin1,Texas,2021-11-01,0.299,0.283,0.315,8694
admin1,Texas,2021-12-01,0.338,0.32,0.356,8694
admin1,Texas,2022-01-01,0.344,0.324,0.364,8034
admin1,Texas,2022-02-01,0.366,0.346,0.386,8034
admin1,Texas,2022-03-01,0.373,0.351,0.395,8034
admin1,Texas,2022-04-01,0.381,0.359,0.403,8034
admin1,Texas,2022-05-01,0.386,0.362,0.41,8034
admin1,Texas,2022-07-01,0.004,0.002,0.006,8034
admin1,Texas,2022-08-01,0.017,0.013,0.021,8034
admin1,Texas,2022-09-01,0.08,0.07,0.09,8034
admin1,Texas,2022-10-01,0.203,0.189,0.217,8034
admin1,Texas,2022-11-01,0.284,0.266,0.302,8034
admin1,Texas,2022-12-01,0.315,0.295,0.335,8034
admin1,U.S. Virgin Islands,2021-01-01,0.169,0.079,0.259,624
admin1,U.S. Virgin Islands,2021-02-01,0.169,0.079,0.259,624
admin1,U.S. Virgin Islands,2021-03-01,0.169,0.079,0.259,624
admin1,U.S. Virgin Islands,2021-04-01,0.169,0.079,0.259,624
admin1,U.S. Virgin Islands,2021-05-01,0.169,0.079,0.259,624
admin1,U.S. Virgin Islands,2021-10-01,0.095,0.052,0.138,624
admin1,U.S. Virgin Islands,2021-11-01,0.169,0.079,0.259,624
admin1,U.S. Virgin Islands,2021-12-01,0.169,0.079,0.259,624
admin1,U.S. Virgin Islands,2022-01-01,0.184,0.106,0.262,1304
admin1,U.S. Virgin Islands,2022-02-01,0.19,0.112,0.268,1304
admin1,U.S. Virgin Islands,2022-03-01,0.201,0.125,0.277,1304
admin1,U.S. Virgin Islands,2022-04-01,0.201,0.125,0.277,1304
admin1,U.S. Virgin Islands,2022-05-01,0.207,0.129,0.285,1304
admin1,U.S. Virgin Islands,2022-10-01,0.07,0.041,0.099,1304
admin1,U.S. Virgin Islands,2022-11-01,0.085,0.054,0.116,1304
admin1,U.S. Virgin Islands,2022-12-01,0.153,0.08,0.226,1304
admin1,Utah,2009-01-01,0.422,0.404,0.44,7481
admin1,Utah,2009-02-01,0.434,0.416,0.452,7481
admin1,Utah,2009-03-01,0.438,0.42,0.456,7481
admin1,Utah,2009-04-01,0.439,0.421,0.457,7481
admin1,Utah,2009-05-01,0.439,0.421,0.457,7481
admin1,Utah,2009-08-01,0.007,0.004,0.01,7481
admin1,Utah,2009-09-01,0.083,0.074,0.092,7481
admin1,Utah,2009-10-01,0.267,0.252,0.282,7481
admin1,Utah,2009-11-01,0.372,0.356,0.388,7481
admin1,Utah,2009-12-01,0.403,0.385,0.421,7481
admin1,Utah,2010-01-01,0.405,0.383,0.427,8503
admin1,Utah,2010-02-01,0.416,0.394,0.438,8503
admin1,Utah,2010-03-01,0.421,0.399,0.443,8503
admin1,Utah,2010-04-01,0.425,0.403,0.447,8503
admin1,Utah,2010-05-01,0.426,0.404,0.448,8503
admin1,Utah,2010-08-01,0.011,0.005,0.017,8503
admin1,Utah,2010-09-01,0.073,0.063,0.083,8503
admin1,Utah,2010-10-01,0.255,0.239,0.271,8503
admin1,Utah,2010-11-01,0.358,0.338,0.378,8503
admin1,Utah,2010-12-01,0.384,0.364,0.404,8503
admin1,Utah,2011-01-01,0.386,0.37,0.402,8210
admin1,Utah,2011-02-01,0.394,0.376,0.412,8210
admin1,Utah,2011-03-01,0.395,0.377,0.413,8210
admin1,Utah,2011-04-01,0.397,0.379,0.415,8210
admin1,Utah,2011-05-01,0.397,0.379,0.415,8210
admin1,Utah,2011-08-01,0.005,0.003,0.007,8210
admin1,Utah,2011-09-01,0.081,0.073,0.089,8210
admin1,Utah,2011-10-01,0.254,0.242,0.266,8210
admin1,Utah,2011-11-01,0.344,0.328,0.36,8210
admin1,Utah,2011-12-01,0.367,0.351,0.383,8210
admin1,Utah,2012-01-01,0.375,0.353,0.397,6464
admin1,Utah,2012-02-01,0.388,0.366,0.41,6464
admin1,Utah,2012-03-01,0.392,0.37,0.414,6464
admin1,Utah,2012-04-01,0.398,0.376,0.42,6464
admin1,Utah,2012-05-01,0.399,0.375,0.423,6464
admin1,Utah,2012-08-01,0.011,0.007,0.015,6464
admin1,Utah,2012-09-01,0.08,0.07,0.09,6464
admin1,Utah,2012-10-01,0.244,0.228,0.26,6464
admin1,Utah,2012-11-01,0.318,0.3,0.336,6464
admin1,Utah,2012-12-01,0.35,0.33,0.37,6464
admin1,Utah,2013-01-01,0.359,0.345,0.373,13488
admin1,Utah,2013-02-01,0.37,0.356,0.384,13488
admin1,Utah,2013-03-01,0.374,0.36,0.388,13488
admin1,Utah,2013-04-01,0.378,0.364,0.392,13488
admin1,Utah,2013-05-01,0.38,0.366,0.394,13488
admin1,Utah,2013-07-01,0.001,0.001,0.001,13488
admin1,Utah,2013-08-01,0.01,0.008,0.012,13488
admin1,Utah,2013-09-01,0.064,0.058,0.07,13488
admin1,Utah,2013-10-01,0.228,0.218,0.238,13488
admin1,Utah,2013-11-01,0.312,0.3,0.324,13488
admin1,Utah,2013-12-01,0.337,0.325,0.349,13488
admin1,Utah,2014-01-01,0.405,0.358,0.452,6844
admin1,Utah,2014-02-01,0.419,0.372,0.466,6844
admin1,Utah,2014-03-01,0.423,0.376,0.47,6844
admin1,Utah,2014-04-01,0.427,0.38,0.474,6844
admin1,Utah,2014-05-01,0.428,0.381,0.475,6844
admin1,Utah,2014-09-01,0.067,0.051,0.083,6844
admin1,Utah,2014-10-01,0.278,0.231,0.325,6844
admin1,Utah,2014-11-01,0.353,0.306,0.4,6844
admin1,Utah,2014-12-01,0.38,0.333,0.427,6844
admin1,Utah,2015-01-01,0.379,0.359,0.399,6925
admin1,Utah,2015-02-01,0.385,0.365,0.405,6925
admin1,Utah,2015-03-01,0.391,0.371,0.411,6925
admin1,Utah,2015-04-01,0.394,0.374,0.414,6925
admin1,Utah,2015-05-01,0.396,0.374,0.418,6925
admin1,Utah,2015-08-01,0.008,0.006,0.01,6925
admin1,Utah,2015-09-01,0.074,0.066,0.082,6925
admin1,Utah,2015-10-01,0.248,0.232,0.264,6925
admin1,Utah,2015-11-01,0.34,0.322,0.358,6925
admin1,Utah,2015-12-01,0.363,0.343,0.383,6925
admin1,Utah,2016-01-01,0.385,0.371,0.399,8828
admin1,Utah,2016-02-01,0.396,0.38,0.412,8828
admin1,Utah,2016-03-01,0.4,0.384,0.416,8828
admin1,Utah,2016-04-01,0.407,0.391,0.423,8828
admin1,Utah,2016-05-01,0.412,0.396,0.428,8828
admin1,Utah,2016-08-01,0.01,0.008,0.012,8828
admin1,Utah,2016-09-01,0.084,0.076,0.092,8828
admin1,Utah,2016-10-01,0.259,0.247,0.271,8828
admin1,Utah,2016-11-01,0.341,0.327,0.355,8828
admin1,Utah,2016-12-01,0.364,0.35,0.378,8828
admin1,Utah,2017-01-01,0.325,0.311,0.339,7627
admin1,Utah,2017-02-01,0.337,0.321,0.353,7627
admin1,Utah,2017-03-01,0.342,0.326,0.358,7627
admin1,Utah,2017-04-01,0.347,0.331,0.363,7627
admin1,Utah,2017-05-01,0.348,0.332,0.364,7627
admin1,Utah,2017-08-01,0.011,0.007,0.015,7627
admin1,Utah,2017-09-01,0.07,0.062,0.078,7627
admin1,Utah,2017-10-01,0.213,0.201,0.225,7627
admin1,Utah,2017-11-01,0.278,0.264,0.292,7627
admin1,Utah,2017-12-01,0.305,0.291,0.319,7627
admin1,Utah,2018-01-01,0.385,0.371,0.399,8327
admin1,Utah,2018-02-01,0.401,0.387,0.415,8327
admin1,Utah,2018-03-01,0.41,0.394,0.426,8327
admin1,Utah,2018-04-01,0.414,0.398,0.43,8327
admin1,Utah,2018-05-01,0.419,0.403,0.435,8327
admin1,Utah,2018-08-01,0.01,0.008,0.012,8327
admin1,Utah,2018-09-01,0.076,0.068,0.084,8327
admin1,Utah,2018-10-01,0.252,0.24,0.264,8327
admin1,Utah,2018-11-01,0.336,0.322,0.35,8327
admin1,Utah,2018-12-01,0.363,0.349,0.377,8327
admin1,Utah,2019-01-01,0.458,0.44,0.476,6477
admin1,Utah,2019-02-01,0.472,0.454,0.49,6477
admin1,Utah,2019-03-01,0.483,0.465,0.501,6477
admin1,Utah,2019-04-01,0.486,0.468,0.504,6477
admin1,Utah,2019-05-01,0.487,0.469,0.505,6477
admin1,Utah,2019-08-01,0.014,0.01,0.018,6477
admin1,Utah,2019-09-01,0.094,0.086,0.102,6477
admin1,Utah,2019-10-01,0.297,0.283,0.311,6477
admin1,Utah,2019-11-01,0.396,0.38,0.412,6477
admin1,Utah,2019-12-01,0.426,0.408,0.444,6477
admin1,Utah,2020-01-01,0.453,0.435,0.471,7448
admin1,Utah,2020-02-01,0.47,0.452,0.488,7448
admin1,Utah,2020-03-01,0.482,0.464,0.5,7448
admin1,Utah,2020-04-01,0.494,0.476,0.512,7448
admin1,Utah,2020-05-01,0.496,0.478,0.514,7448
admin1,Utah,2020-08-01,0.017,0.013,0.021,7448
admin1,Utah,2020-09-01,0.115,0.105,0.125,7448
admin1,Utah,2020-10-01,0.318,0.304,0.332,7448
admin1,Utah,2020-11-01,0.4,0.384,0.416,7448
admin1,Utah,2020-12-01,0.428,0.412,0.444,7448
admin1,Utah,2021-01-01,0.433,0.417,0.449,7405
admin1,Utah,2021-02-01,0.448,0.43,0.466,7405
admin1,Utah,2021-03-01,0.465,0.447,0.483,7405
admin1,Utah,2021-04-01,0.469,0.451,0.487,7405
admin1,Utah,2021-05-01,0.471,0.453,0.489,7405
admin1,Utah,2021-07-01,0.006,0.004,0.008,7405
admin1,Utah,2021-08-01,0.015,0.011,0.019,7405
admin1,Utah,2021-09-01,0.098,0.09,0.106,7405
admin1,Utah,2021-10-01,0.278,0.264,0.292,7405
admin1,Utah,2021-11-01,0.37,0.354,0.386,7405
admin1,Utah,2021-12-01,0.404,0.388,0.42,7405
admin1,Utah,2022-01-01,0.403,0.383,0.423,5326
admin1,Utah,2022-02-01,0.411,0.391,0.431,5326
admin1,Utah,2022-03-01,0.418,0.398,0.438,5326
admin1,Utah,2022-04-01,0.42,0.398,0.442,5326
admin1,Utah,2022-05-01,0.42,0.398,0.442,5326
admin1,Utah,2022-08-01,0.012,0.008,0.016,5326
admin1,Utah,2022-09-01,0.08,0.07,0.09,5326
admin1,Utah,2022-10-01,0.258,0.242,0.274,5326
admin1,Utah,2022-11-01,0.353,0.335,0.371,5326
admin1,Utah,2022-12-01,0.383,0.363,0.403,5326
admin1,Vermont,2009-01-01,0.425,0.407,0.443,5927
admin1,Vermont,2009-02-01,0.442,0.424,0.46,5927
admin1,Vermont,2009-03-01,0.447,0.429,0.465,5927
admin1,Vermont,2009-04-01,0.453,0.433,0.473,5927
admin1,Vermont,2009-05-01,0.455,0.435,0.475,5927
admin1,Vermont,2009-09-01,0.044,0.038,0.05,5927
admin1,Vermont,2009-10-01,0.223,0.21,0.236,5927
